v=0.13.200,time=2025-03-01T01:00:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,ppid=1300977,cpu%=12566.3,cpukib=20606940,rssanonkib=19763372,cputime_sec=1427498,rolledup=126
v=0.13.200,time=2025-03-01T01:00:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,pid=1300977,ppid=1300975,cpu%=99,cpukib=165968,rssanonkib=159588,cputime_sec=11246
v=0.13.200,time=2025-03-01T01:05:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,ppid=1300977,cpu%=12566.4,cpukib=20608552,rssanonkib=19763372,cputime_sec=1465211,rolledup=126
v=0.13.200,time=2025-03-01T01:05:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,pid=1300977,ppid=1300975,cpu%=99,cpukib=165968,rssanonkib=159588,cputime_sec=11543
v=0.13.200,time=2025-03-01T01:10:02+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,ppid=1300977,cpu%=12565.5,cpukib=20619312,rssanonkib=19766444,cputime_sec=1502934,rolledup=126
v=0.13.200,time=2025-03-01T01:10:02+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,pid=1300977,ppid=1300975,cpu%=99,cpukib=166672,rssanonkib=159588,cputime_sec=11840
v=0.13.200,time=2025-03-01T01:15:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,ppid=1300977,cpu%=12565.8,cpukib=20628644,rssanonkib=19771908,cputime_sec=1540530,rolledup=126
v=0.13.200,time=2025-03-01T01:15:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,pid=1300977,ppid=1300975,cpu%=99,cpukib=166672,rssanonkib=159588,cputime_sec=12136
v=0.13.200,time=2025-03-01T01:20:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,ppid=1300977,cpu%=12565.6,cpukib=20631368,rssanonkib=19773956,cputime_sec=1578223,rolledup=126
v=0.13.200,time=2025-03-01T01:20:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,pid=1300977,ppid=1300975,cpu%=99,cpukib=166672,rssanonkib=159588,cputime_sec=12432
v=0.13.200,time=2025-03-01T01:25:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,ppid=1300977,cpu%=12565.6,cpukib=20635860,rssanonkib=19775076,cputime_sec=1615927,rolledup=126
v=0.13.200,time=2025-03-01T01:25:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,pid=1300977,ppid=1300975,cpu%=99,cpukib=166672,rssanonkib=159588,cputime_sec=12729
v=0.13.200,time=2025-03-01T01:30:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,ppid=1300977,cpu%=12565.7,cpukib=20645008,rssanonkib=19781220,cputime_sec=1653637,rolledup=126
v=0.13.200,time=2025-03-01T01:30:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,pid=1300977,ppid=1300975,cpu%=99,cpukib=166672,rssanonkib=159588,cputime_sec=13025
v=0.13.200,time=2025-03-01T01:35:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,ppid=1300977,cpu%=12565.5,cpukib=20651908,rssanonkib=19785272,cputime_sec=1691348,rolledup=126
v=0.13.200,time=2025-03-01T01:35:01+01:00,host=c1-5.fox,user=ec-aaa,cmd=namd2,job=1351550,pid=1300977,ppid=1300975,cpu%=99,cpukib=166672,rssanonkib=159588,cputime_sec=13322
