v=0.13.200,time=2025-03-01T01:00:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=slurm_script,job=1356305,pid=3254742,ppid=3254738,cpukib=568,cputime_sec=97
v=0.13.200,time=2025-03-01T01:00:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=slurm_script,job=1356239,pid=3253634,ppid=3253630,cpukib=568,cputime_sec=99
v=0.13.200,time=2025-03-01T01:00:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=python,job=1356305,pid=3254985,ppid=3254742,cpu%=86.1,cpukib=3779124,rssanonkib=3277132,gpus=2,gpu%=25,gpumem%=8,gpukib=1845248,cputime_sec=253
v=0.13.200,time=2025-03-01T01:00:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=python,job=1356303,pid=3254887,ppid=3254619,cpu%=85.7,cpukib=3779104,rssanonkib=3273844,gpus=3,gpu%=24,gpumem%=8,gpukib=1845248,cputime_sec=280
v=0.13.200,time=2025-03-01T01:00:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=python,job=1356239,pid=3253864,ppid=3253634,cpu%=83.8,cpukib=3779088,rssanonkib=3272784,gpus=0,gpu%=24,gpumem%=8,gpukib=1845248,cputime_sec=1000
v=0.13.200,time=2025-03-01T01:00:01+01:00,host=gpu-12.fox,user=ec-aak,cmd=python,job=1355195,pid=3174412,ppid=3174390,cpu%=22.5,cpukib=151318596,rssanonkib=146162212,gpus=1,gpu%=98,gpumem%=67,gpukib=35362816,cputime_sec=11102
v=0.13.200,time=2025-03-01T01:00:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=slurm_script,job=1356303,pid=3254619,ppid=3254615,cpukib=568,cputime_sec=99
v=0.13.200,time=2025-03-01T01:05:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=python,job=1356305,pid=3254985,ppid=3254742,cpu%=85.7,cpukib=3779136,rssanonkib=3277132,gpus=2,gpu%=24,gpumem%=8,gpukib=1845248,cputime_sec=509
v=0.13.200,time=2025-03-01T01:05:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=slurm_script,job=1356305,pid=3254742,ppid=3254738,cpukib=568,cputime_sec=97
v=0.13.200,time=2025-03-01T01:05:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=slurm_script,job=1356303,pid=3254619,ppid=3254615,cpukib=568,cputime_sec=99
v=0.13.200,time=2025-03-01T01:05:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=python,job=1356239,pid=3253864,ppid=3253634,cpu%=84.3,cpukib=3779096,rssanonkib=3272784,gpus=0,gpu%=24,gpumem%=8,gpukib=1845248,cputime_sec=1260
v=0.13.200,time=2025-03-01T01:05:01+01:00,host=gpu-12.fox,user=ec-aaj,cmd=slurm_script,job=1356239,pid=3253634,ppid=3253630,cpukib=568,cputime_sec=99
